id,label,faces,vertices,bound_xmin,bound_xmax,bound_ymin,bound_ymax,bound_zmin,bound_zmax,cell_type_3,center_x,center_y,center_z,cell_area_mean,cell_area_std,faces_outlier,vertices_outlier
m948,bed,9038,4597,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.8933820128440857,0.02500000037252903,0.9614080190658569,9038,0.49956995828683126,0.22385289244235937,0.44301627828971063,0.0004849882910852877,0.0038104399857687237,False,False
m949,bed,1388,706,0.02500000037252903,0.9562069773674011,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.48995399475097656,1388,0.4822923834578051,0.3124310062629694,0.25678565857543006,0.0027457094456931814,0.01483021798937661,False,False
m950,bed,724,437,0.02500000037252903,0.7693840265274048,0.02500000037252903,0.8892269730567932,0.02500000037252903,0.9750000238418579,724,0.3972441383053932,0.26077805280023375,0.4642622258629958,0.0050767227217128974,0.02157025285695402,False,False
m951,bed,572,363,0.02500000037252903,0.7979469895362854,0.02500000037252903,0.5367519855499268,0.02500000037252903,0.9750000238418579,572,0.41189785726567263,0.29200803487678806,0.3972357756581153,0.005001880442384185,0.02384510133328242,False,False
m5,bee,8773,4710,0.02500000037252903,0.6213080286979675,0.02500000037252903,0.45088401436805725,0.02500000037252903,0.9750000238418579,8773,0.3130387983300267,0.32653421853768744,0.4070350009668724,0.00012777604373089994,0.00028424417053637843,False,False
m6,bee,17998,9184,0.02500000037252903,0.6681470274925232,0.02500000037252903,0.7022280097007751,0.02500000037252903,0.9750000238418579,17998,0.346544637239845,0.47151741268231834,0.4574330866032921,0.00010052474498887979,0.0002102521752986377,False,False
m7,bee,506,265,0.02500000037252903,0.5708289742469788,0.02500000037252903,0.5774539709091187,0.02500000037252903,0.9750000238418579,506,0.29832629617262224,0.39149788415731607,0.5225152440757765,0.00203327897704382,0.002166814860819846,False,False
m8,bee,698,423,0.02500000037252903,0.4784890115261078,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.8342220187187195,698,0.2594490101235547,0.5309492811180648,0.38253727082074895,0.0019430662978338162,0.002731060511332503,False,False
m774,bench,448,264,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.5000010132789612,448,0.5010538509752767,0.5322751984526323,0.27515231910761806,0.0031581291094898143,0.004700038933767523,False,False
m775,bench,961,545,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6180639863014221,0.02500000037252903,0.3968200087547302,961,0.5005290195076468,0.31151651148571824,0.17800141464320435,0.001620021699443697,0.0032409512920816715,False,False
m776,bench,1912,880,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4208349883556366,0.02500000037252903,0.23490500450134277,1912,0.49988100282031217,0.17755672054658295,0.11714362464662752,0.0003200372774499473,0.0009573158864078396,False,False
m777,bench,1860,1051,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3955009877681732,0.02500000037252903,0.19682000577449799,1860,0.4966327424449493,0.16082711991776424,0.10763088788103264,0.0003500304011357828,0.0010803398396679984,False,False
m778,bench,90,46,0.02500000037252903,0.5455989837646484,0.02500000037252903,0.8008310198783875,0.02500000037252903,0.9750000238418579,90,0.330876274616361,0.35199048260604443,0.5000000121071934,0.03378260764860003,0.04427439268593641,False,False
m779,bench,1268,660,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3699580132961273,0.02500000037252903,0.2429399937391281,1268,0.5007404062981993,0.2377846557456428,0.1120485857269864,0.0004424394071438937,0.0019296582824227147,False,False
m780,bench,468,312,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.911266028881073,0.02500000037252903,0.626570999622345,468,0.49709744335729744,0.4865302170364956,0.28830786962195987,0.005359432762837282,0.006633436662627946,False,False
m781,bench,508,352,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6405820250511169,0.02500000037252903,0.4428369998931885,508,0.5028097656600271,0.35028172355228576,0.2649251753686974,0.0031254856177688603,0.004473664809158981,False,False
m782,bench,46,40,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4238399863243103,0.02500000037252903,0.34787100553512573,46,0.49997152326876015,0.250479088022874,0.15077324000760872,0.020153333599666444,0.027161545993421743,False,False
m783,bench,120,66,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.47636398673057556,0.02500000037252903,0.6076070070266724,120,0.5120074290115894,0.2806329412529184,0.3453833323862663,0.007992097121154753,0.01764819901580655,False,False
m784,bench,36,24,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3812499940395355,0.02500000037252903,0.27735599875450134,36,0.5000000121071935,0.16574071707752663,0.11791096441717568,0.04230468865669218,0.042402553847190085,False,False
m1472,bicycle,846,524,0.02500000037252903,0.4064579904079437,0.02500000037252903,0.566815972328186,0.02500000037252903,0.9750000238418579,846,0.21503336318641592,0.2998910289209132,0.5041584494738555,0.0004635404970970053,0.00046058429872298016,False,False
m1473,bicycle,4448,2192,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.5576429963111877,0.02500000037252903,0.31407099962234497,4448,0.5076037972178337,0.28675375351885496,0.17262720240620175,0.00010154163370611457,0.00018783863351202028,False,False
m1474,bicycle,4454,2811,0.02500000037252903,0.23161999881267548,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.5970669984817505,4454,0.12881860122366004,0.5170961583288596,0.32251182959819635,8.164612156038353e-05,0.0001324512377236994,False,False
m1475,bicycle,12065,6049,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.5134490132331848,0.02500000037252903,0.2323330044746399,12065,0.5164648206294989,0.24114583019641278,0.12903920593184637,5.8323028120877145e-05,0.0002957993632186699,False,False
m1476,bicycle,916,436,0.02500000037252903,0.29967498779296875,0.02500000037252903,0.5747230052947998,0.02500000037252903,0.9750000238418579,916,0.1597608124994053,0.2705644732771009,0.4902420651541501,0.0004929845768750475,0.0005382050668651526,False,False
m1477,bicycle,44727,22682,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6160460114479065,0.02500000037252903,0.3760310113430023,44727,0.5027456466323877,0.2780646412766228,0.20429154857158333,1.508318147966553e-05,3.287045994266375e-05,True,False
m1478,bicycle,5049,2769,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.6116660237312317,0.02500000037252903,0.22357599437236786,5049,0.47829885402532274,0.2740698004411766,0.11723445814309366,9.357475526236468e-05,0.00015178859988992103,False,False
m1682,billboard,8804,4492,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.8527420163154602,0.02500000037252903,0.35730698704719543,8804,0.5039984913685319,0.54582269420704,0.20270530350209084,0.0003117160685493739,0.004843249764150236,False,False
m1683,billboard,5896,3000,0.02500000037252903,0.9704920053482056,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.35865700244903564,5896,0.49407027499682454,0.5691897846642456,0.09121567528695564,0.0003836514117785071,0.005225690009188187,False,False
m1684,billboard,76,44,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.942330002784729,0.02500000037252903,0.10420700162649155,76,0.4994000185985719,0.6511535053154864,0.05625616728734753,0.017762924518703056,0.04411975997887637,False,False
m1685,billboard,1344,760,0.02500000037252903,0.8074619770050049,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.30696600675582886,1344,0.41180281535499136,0.6782648495477573,0.16509515754997434,0.0016135043574228322,0.010933948298496067,False,False
m1118,biplane,20408,10676,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.23162299394607544,0.02500000037252903,0.5268840193748474,20408,0.4994170751334194,0.1395639016291167,0.2733165520383049,3.911292104263215e-05,7.124647230652409e-05,False,False
m1119,biplane,1550,863,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3793250024318695,0.02500000037252903,0.8152710199356079,1550,0.5000144569087542,0.23011515516247005,0.273190170444149,0.0007629691786604832,0.0018810553642015808,False,False
m1120,biplane,129881,65722,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3700369894504547,0.02500000037252903,0.8891389966011047,129881,0.5000092221527868,0.19078908304229686,0.5564426475771738,1.4586252829693129e-05,0.00019561816114406676,True,True
m1121,biplane,1913,1062,0.02500000037252903,0.792248010635376,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.32874900102615356,1913,0.2860800901012572,0.49930790921612295,0.13138851065260965,0.00042839747739718056,0.0005779437852025568,False,False
m1122,biplane,11577,6704,0.02500000037252903,0.9357200264930725,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.30451899766921997,11577,0.3902173287243251,0.49911414357757944,0.1388464128339485,0.00010974608183690069,0.0007553065960810191,False,False
m1123,biplane,1756,1015,0.02500000037252903,0.6976749897003174,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3184269964694977,1756,0.3233007194102737,0.5000236750646433,0.21031741423735043,0.0006356880051449656,0.0023554328526737838,False,False
m1124,biplane,572,390,0.02500000037252903,0.6330819725990295,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.24074600636959076,572,0.25025341719373645,0.49948098971780497,0.1643954338181199,0.0013265115073365092,0.002774843224743534,False,False
m1125,biplane,656,434,0.02500000037252903,0.7990819811820984,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.27437499165534973,656,0.30420572119024836,0.5000148519997859,0.13309983161876318,0.0017925039154008313,0.0039037384434200376,False,False
m1126,biplane,1316,770,0.02500000037252903,0.788133978843689,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.2361059933900833,1316,0.3749745084770841,0.5000057531028923,0.11578516854718376,0.0007639606931126053,0.0022027166645989826,False,False
m1127,biplane,520,354,0.02500000037252903,0.8110529780387878,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.21970400214195251,520,0.2564541285416644,0.5000008377117617,0.12053466502494892,0.0016960788924270324,0.0028481135396286644,False,False
m1128,biplane,1232,718,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.9670869708061218,0.02500000037252903,0.24195100367069244,1232,0.5157871469849092,0.4960476391205284,0.10650160754228474,0.0008410280787085453,0.0022524061125721285,False,False
m1129,biplane,6272,3351,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.34655100107192993,0.02500000037252903,0.699508011341095,6272,0.49995152355001277,0.20917966250457248,0.4663376580463528,0.0001374134200024796,0.00035952053026485085,False,False
m1130,biplane,4520,2303,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.4591819941997528,0.02500000037252903,0.8006060123443604,4520,0.5026642649131856,0.31058811482531556,0.5270097599700883,0.00031441403329726827,0.00056423413481518,False,False
m1131,biplane,768,482,0.02500000037252903,0.7056180238723755,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.19673199951648712,768,0.30110399571346463,0.5000139593799275,0.09718736417036396,0.0011130812424299415,0.0023498593393836893,False,False
m1132,biplane,1428,882,0.02500000037252903,0.7226999998092651,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.2097650021314621,1428,0.3497286349644996,0.49999949129198284,0.1310407888146234,0.0005576897130250848,0.0015741378456001548,False,False
m1133,biplane,1024,624,0.02500000037252903,0.7697470188140869,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3112170100212097,1024,0.29329838735764696,0.5000061274793207,0.19606738164591894,0.0008443360052692856,0.0018767355251040688,False,False
m1134,biplane,512,338,0.02500000037252903,0.5423880219459534,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.17319999635219574,512,0.239806024799578,0.5000107449258829,0.07661857410885227,0.0010340706770835416,0.0019432465625303116,False,False
m1135,biplane,360,264,0.02500000037252903,0.5459070205688477,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.1810470074415207,360,0.27981001551543233,0.500004203868136,0.1047336365486093,0.0022233215411153503,0.003028559259796124,False,False
m1136,biplane,1628,904,0.02500000037252903,0.5591080188751221,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.23333300650119781,1628,0.2200375088544505,0.5000142675977015,0.12452744696806872,0.00023353336029516362,0.0005396337692398187,False,False
m1137,biplane,524,408,0.02500000037252903,0.46198299527168274,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.19961799681186676,524,0.18693782285549618,0.4989828292680716,0.113370805683121,0.0011949705060850615,0.0022938484661877644,False,False
m1138,biplane,3586,2050,0.052494700998067856,0.9750000238418579,0.02500000037252903,0.9070339798927307,0.02500000037252903,0.3778870105743408,3586,0.4953836071904869,0.4653127562108055,0.20636438050828665,0.0004390065651671004,0.0016192191774832606,False,False
m1139,biplane,4234,2920,0.02500000037252903,0.6474339962005615,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.2743839919567108,4234,0.3451696517779665,0.4999120034918222,0.17301338650371634,0.00022622839228875205,0.0009935503667761537,False,False
m1140,biplane,27087,13908,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.38826701045036316,0.02500000037252903,0.8472099900245667,27087,0.5006076491127092,0.2528021324331185,0.6008056159770251,5.829708274954513e-05,0.00032775148220784363,False,False
m1141,biplane,23138,11819,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.3108440041542053,0.02500000037252903,0.6200299859046936,23138,0.5000177388379515,0.2139144150655365,0.4386689512547592,4.020800725366716e-05,0.00016153667150648225,False,False
m1142,biplane,2498,1322,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.2218399941921234,0.02500000037252903,0.5170980095863342,2498,0.4999869286439172,0.13199598013734698,0.24610357946397166,0.0003579370048013724,0.0010813393023783797,False,False
m1143,biplane,6574,3336,0.02500000037252903,0.5044950246810913,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.20971299707889557,6574,0.26803530272953513,0.5000193880916469,0.126966662619694,0.0001956472600975461,0.0003607020399898627,False,False
m1144,biplane,6736,3627,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7169010043144226,0.02500000037252903,0.29130399227142334,6736,0.49989753979783197,0.24169949158552018,0.19725521404472723,0.0001449612189932961,0.000993032486228494,False,False
m1145,biplane,73748,37637,0.02500000037252903,0.7230029702186584,0.02500000037252903,0.27851200103759766,0.02500000037252903,0.9750000238418579,73748,0.3740201359452673,0.14714423738659282,0.4163006759538424,1.368252051960532e-05,0.00014336483372066002,True,False
m1789,book,804,408,0.02500000037252903,0.6858429908752441,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.17995700240135193,804,0.3554214726182609,0.5027149933870287,0.16660520086727676,0.001698783754171876,0.01939508302316416,False,False
m1790,book,2516,1284,0.02500000037252903,0.7785289883613586,0.02500000037252903,0.25447800755500793,0.02500000037252903,0.9750000238418579,2516,0.4006407768287293,0.1259192663132519,0.49953363495700354,0.002381908021632803,0.0209968491242715,False,False
m1791,book,322,194,0.02500000037252903,0.19494999945163727,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.8561919927597046,322,0.10994617698352768,0.49999978921363003,0.4475561269315583,0.011863227005985804,0.0546523810220668,False,False
m1792,book,132,68,0.02500000037252903,0.7834630012512207,0.02500000037252903,0.9750000238418579,0.02500000037252903,0.7605839967727661,132,0.4070383393928568,0.499996089842558,0.38988712856701374,0.012336129141686964,0.04875757883865066,False,False
